#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-11-19;Costa Rica;1143597;9031;0;0.79;0.00;99.21
2022-11-19;Côte d'Ivoire;87870;830;0;0.94;0.00;99.06
2022-11-19;Canada;4419028;47688;0;1.08;0.00;98.92
2022-11-19;Bahamas;37453;833;0;2.22;0.00;97.78
2022-11-19;Bénin;27922;163;0;0.58;0.00;99.42
2022-11-19;Bangladesh;2036343;29430;0;1.45;0.00;98.55
2022-11-19;Émirats Arabes Unis;1042340;2348;0;0.23;0.00;99.77
2022-11-19;Australie;10557719;15980;0;0.15;0.00;99.85
2022-11-19;Zambie;333685;4017;0;1.20;0.00;98.80
2022-11-19;St-Vincent / Grenadines;9462;116;0;1.23;0.00;98.77
2022-11-19;Ouganda;169663;3630;0;2.14;0.00;97.86
2022-11-19;Turquie;16919638;101203;0;0.60;0.00;99.40
2022-11-19;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-11-19;Eswatini;73708;1422;0;1.93;0.00;98.07
2022-11-19;Somalie;27254;1361;0;4.99;0.00;95.01
2022-11-19;Slovénie;1247372;6907;0;0.55;0.00;99.45
2022-11-19;Îles Salomon;24575;153;0;0.62;0.00;99.38
2022-11-19;Réunion;479430;902;0;0.19;0.00;99.81
2022-11-19;Papouasie-Nouvelle-Guinée;45819;668;0;1.46;0.00;98.54
2022-11-19;Nigéria;266283;3155;0;1.18;0.00;98.82
2022-11-19;Malaisie;4965666;36593;0;0.74;0.00;99.26
2022-11-19;Birmanie;632987;19487;0;3.08;0.00;96.92
2022-11-19;Montenegro;283488;2789;0;0.98;0.00;99.02
2022-11-19;Luxembourg;304962;1154;0;0.38;0.00;99.62
2022-11-19;Sainte-Lucie;29692;408;0;1.37;0.00;98.63
2022-11-19;Corée du Sud;26558765;30031;0;0.11;0.00;99.89
2022-11-19;Kirghizistan;206483;2991;0;1.45;0.00;98.55
2022-11-19;Italie;24031538;180518;0;0.75;0.00;99.25
2022-11-19;Croatie;1251225;17260;0;1.38;0.00;98.62
2022-11-19;Guinée;38153;464;0;1.22;0.00;98.78
2022-11-19;Guyane Française;94421;411;0;0.44;0.00;99.56
2022-11-19;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-11-19;Espagne;13573721;115641;0;0.85;0.00;99.15
2022-11-19;Algérie;271011;6881;0;2.54;0.00;97.46
2022-11-19;République Tchèque;4167817;41751;0;1.00;0.00;99.00
2022-11-19;Bhoutan;62460;21;0;0.03;0.00;99.97
2022-11-19;Saint Barthélemy;5336;6;0;0.11;0.00;99.89
2022-11-19;Belgique;4627186;33021;0;0.71;0.00;99.29
2022-11-19;Angola;103131;1917;0;1.86;0.00;98.14
2022-11-19;Afghanistan;205039;7831;0;3.82;0.00;96.18
2022-11-19;Zimbabwe;257893;5606;0;2.17;0.00;97.83
2022-11-19;Samoa;15949;29;0;0.18;0.00;99.82
2022-11-19;Venezuela;546733;5825;0;1.07;0.00;98.93
2022-11-19;Trinité-et-Tobago;185094;4263;0;2.30;0.00;97.70
2022-11-19;Suriname;81228;1392;0;1.71;0.00;98.29
2022-11-19;Seychelles;49380;171;0;0.35;0.00;99.65
2022-11-19;Roumanie;3294065;67253;0;2.04;0.00;97.96
2022-11-19;Palestine;703036;5708;0;0.81;0.00;99.19
2022-11-19;Philippines;4024956;64468;0;1.60;0.00;98.40
2022-11-19;Nouvelle-Zélande;1900516;2155;0;0.11;0.00;99.89
2022-11-19;Nicaragua;15219;245;0;1.61;0.00;98.39
2022-11-19;Mozambique;230543;2224;0;0.96;0.00;99.04
2022-11-19;Malte;115681;808;0;0.70;0.00;99.30
2022-11-19;Mongolie;989320;2133;0;0.22;0.00;99.78
2022-11-19;Saint Martin;12034;63;0;0.52;0.00;99.48
2022-11-19;Lettonie;959019;6083;0;0.63;0.00;99.37
2022-11-19;Liechtenstein;20815;87;0;0.42;0.00;99.58
2022-11-19;Koweït;662510;2569;0;0.39;0.00;99.61
2022-11-19;Cambodge;138019;3056;0;2.21;0.00;97.79
2022-11-19;Inde;44670240;530574;0;1.19;0.00;98.81
2022-11-19;Haïti;33837;860;0;2.54;0.00;97.46
2022-11-19;Guinée-Bissau;8848;176;0;1.99;0.00;98.01
2022-11-19;Guadeloupe;197105;993;0;0.50;0.00;99.50
2022-11-19;France;36303725;154621;0;0.43;0.00;99.57
2022-11-19;Éthiopie;494300;7572;0;1.53;0.00;98.47
2022-11-19;Équateur;1009388;35935;0;3.56;0.00;96.44
2022-11-19;Allemagne;36205405;156613;0;0.43;0.00;99.57
2022-11-19;Cuba;1111337;8530;0;0.77;0.00;99.23
2022-11-19;Chili;4871851;62165;0;1.28;0.00;98.72
2022-11-19;Rép. Dém. du Congo;93837;1452;0;1.55;0.00;98.45
2022-11-19;Burkina Faso;21631;387;0;1.79;0.00;98.21
2022-11-19;Antarctique;11;0;0;0.00;0.00;100.00
2022-11-19;Antigua-et-Barbuda;9106;146;0;1.60;0.00;98.40
2022-11-19;Autres;721;15;0;2.08;0.00;97.92
2022-11-19;Kosovo;272197;3202;0;1.18;0.00;98.82
2022-11-19;États-Unis;98311464;1077090;0;1.10;0.00;98.90
2022-11-19;Tuvalu;2019;0;0;0.00;0.00;100.00
2022-11-19;Timor-Leste;23323;138;0;0.59;0.00;99.41
2022-11-19;Tchad;7637;194;0;2.54;0.00;97.46
2022-11-19;Soudan du sud;18339;138;0;0.75;0.00;99.25
2022-11-19;Slovaquie;2647985;20709;0;0.78;0.00;99.22
2022-11-19;Soudan;63595;4981;0;7.83;0.00;92.17
2022-11-19;Serbie;2416771;17336;0;0.72;0.00;99.28
2022-11-19;Portugal;5537108;25395;0;0.46;0.00;99.54
2022-11-19;Pakistan;1574825;30630;0;1.94;0.00;98.06
2022-11-19;Oman;399027;4628;0;1.16;0.00;98.84
2022-11-19;Pays-Bas;8645502;23549;0;0.27;0.00;99.73
2022-11-19;Namibie;169946;4080;0;2.40;0.00;97.60
2022-11-19;Maurice;268397;1033;0;0.38;0.00;99.62
2022-11-19;Macao;795;6;0;0.75;0.00;99.25
2022-11-19;Madagascar;66859;1411;0;2.11;0.00;97.89
2022-11-19;Libye;507070;6437;0;1.27;0.00;98.73
2022-11-19;Sri Lanka;671497;16791;0;2.50;0.00;97.50
2022-11-19;Kiribati;3430;13;0;0.38;0.00;99.62
2022-11-19;Jamaïque;152381;3351;0;2.20;0.00;97.80
2022-11-19;Hongrie;2157995;48184;0;2.23;0.00;97.77
2022-11-19;Guyana;71536;1281;0;1.79;0.00;98.21
2022-11-19;Guinée Équatoriale;17182;183;0;1.07;0.00;98.93
2022-11-19;Ghana;170972;1461;0;0.85;0.00;99.15
2022-11-19;Gabon;48972;306;0;0.62;0.00;99.38
2022-11-19;Finlande;1384654;7173;0;0.52;0.00;99.48
2022-11-19;Estonie;608332;2757;0;0.45;0.00;99.55
2022-11-19;Djibouti;15690;189;0;1.20;0.00;98.80
2022-11-19;Cap-vert;62802;410;0;0.65;0.00;99.35
2022-11-19;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-11-19;République Centrafricaine;15289;113;0;0.74;0.00;99.26
2022-11-19;Botswana;326344;2790;0;0.85;0.00;99.15
2022-11-19;Brunéi Darussalam;248861;225;0;0.09;0.00;99.91
2022-11-19;Bulgarie;1285197;37997;0;2.96;0.00;97.04
2022-11-19;Azerbaïdjan;823923;9972;0;1.21;0.00;98.79
2022-11-19;Argentine;9721718;130011;0;1.34;0.00;98.66
2022-11-19;Yémen;11945;2159;0;18.07;0.00;81.93
2022-11-19;Uruguay;992035;7529;0;0.76;0.00;99.24
2022-11-19;Taïwan;8146790;13907;0;0.17;0.00;99.83
2022-11-19;Sao Tomé-et-Principe;6275;77;0;1.23;0.00;98.77
2022-11-19;Sierra Leone;7758;126;0;1.62;0.00;98.38
2022-11-19;Suède;2622790;20928;0;0.80;0.00;99.20
2022-11-19;Russie;21225214;383503;0;1.81;0.00;98.19
2022-11-19;Palaos;5684;7;0;0.12;0.00;99.88
2022-11-19;Pologne;6348771;118274;0;1.86;0.00;98.14
2022-11-19;Panama;992623;8515;0;0.86;0.00;99.14
2022-11-19;Norvège;1467402;4325;0;0.29;0.00;99.71
2022-11-19;Maldives;185549;311;0;0.17;0.00;99.83
2022-11-19;Nouvelle-Calédonie;74818;314;0;0.42;0.00;99.58
2022-11-19;Îles Marshall;15501;17;0;0.11;0.00;99.89
2022-11-19;Maroc;1267266;16283;0;1.28;0.00;98.72
2022-11-19;Libéria;8014;294;0;3.67;0.00;96.33
2022-11-19;Kazakhstan;1485635;19053;0;1.28;0.00;98.72
2022-11-19;Comores;8941;161;0;1.80;0.00;98.20
2022-11-19;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-11-19;Iraq;2462317;25361;0;1.03;0.00;98.97
2022-11-19;Indonésie;6603195;159348;0;2.41;0.00;97.59
2022-11-19;Hong-Kong;2028945;10586;0;0.52;0.00;99.48
2022-11-19;Grèce;5306482;34024;0;0.64;0.00;99.36
2022-11-19;Gibraltar;20184;110;0;0.54;0.00;99.46
2022-11-19;Royaume-Uni;24183689;211976;0;0.88;0.00;99.12
2022-11-19;Fidji;68307;878;0;1.29;0.00;98.71
2022-11-19;Égypte;515645;24798;0;4.81;0.00;95.19
2022-11-19;Danemark;3357554;7491;0;0.22;0.00;99.78
2022-11-19;Chine;1266052;5227;0;0.41;0.00;99.59
2022-11-19;Congo (Brazzaville);25375;386;0;1.52;0.00;98.48
2022-11-19;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-11-19;Bolivie;1110064;22244;0;2.00;0.00;98.00
2022-11-19;Bahreïn;694740;1533;0;0.22;0.00;99.78
2022-11-19;Bosnie-Herzégovine;400336;16190;0;4.04;0.00;95.96
2022-11-19;Albanie;333246;3594;0;1.08;0.00;98.92
2022-11-18;Albanie;333233;3594;0;1.08;0.00;98.92
2022-11-18;Bosnie-Herzégovine;400336;16190;0;4.04;0.00;95.96
2022-11-18;Bahreïn;694602;1532;0;0.22;0.00;99.78
2022-11-18;Bolivie;1110064;22244;0;2.00;0.00;98.00
2022-11-18;Bélarus;994037;7118;0;0.72;0.00;99.28
2022-11-18;Congo (Brazzaville);25375;386;0;1.52;0.00;98.48
2022-11-18;Chine;1220590;5226;0;0.43;0.00;99.57
2022-11-18;Danemark;3357554;7491;0;0.22;0.00;99.78
2022-11-18;Égypte;515645;24798;0;4.81;0.00;95.19
2022-11-18;Fidji;68307;878;0;1.29;0.00;98.71
2022-11-18;Royaume-Uni;24183689;211976;0;0.88;0.00;99.12
2022-11-18;Gibraltar;20184;110;0;0.54;0.00;99.46
2022-11-18;Grèce;5306482;34024;0;0.64;0.00;99.36
2022-11-18;Hong-Kong;2020885;10577;0;0.52;0.00;99.48
2022-11-18;Indonésie;6596812;159323;0;2.42;0.00;97.58
2022-11-18;Iraq;2462317;25361;0;1.03;0.00;98.97
2022-11-18;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-11-18;Comores;8941;161;0;1.80;0.00;98.20
2022-11-18;Kazakhstan;1485635;19053;0;1.28;0.00;98.72
2022-11-18;Libéria;8014;294;0;3.67;0.00;96.33
2022-11-18;Maroc;1267177;16283;0;1.28;0.00;98.72
2022-11-18;Îles Marshall;15389;17;0;0.11;0.00;99.89
2022-11-18;Nouvelle-Calédonie;74818;314;0;0.42;0.00;99.58
2022-11-18;Maldives;185549;311;0;0.17;0.00;99.83
2022-11-18;Norvège;1467328;4325;0;0.29;0.00;99.71
2022-11-18;Panama;992623;8515;0;0.86;0.00;99.14
2022-11-18;Pologne;6348380;118267;0;1.86;0.00;98.14
2022-11-18;Palaos;5684;7;0;0.12;0.00;99.88
2022-11-18;Russie;21219827;383441;0;1.81;0.00;98.19
2022-11-18;Suède;2622790;20928;0;0.80;0.00;99.20
2022-11-18;Sierra Leone;7758;126;0;1.62;0.00;98.38
2022-11-18;Sao Tomé-et-Principe;6275;77;0;1.23;0.00;98.77
2022-11-18;Taïwan;8130231;13848;0;0.17;0.00;99.83
2022-11-18;Uruguay;992035;7529;0;0.76;0.00;99.24
2022-11-18;Yémen;11945;2159;0;18.07;0.00;81.93
2022-11-18;Argentine;9721718;130011;0;1.34;0.00;98.66
2022-11-18;Azerbaïdjan;823889;9969;0;1.21;0.00;98.79
2022-11-18;Bulgarie;1285113;37996;0;2.96;0.00;97.04
2022-11-18;Brunéi Darussalam;248861;225;0;0.09;0.00;99.91
2022-11-18;Botswana;326344;2790;0;0.85;0.00;99.15
2022-11-18;République Centrafricaine;15289;113;0;0.74;0.00;99.26
2022-11-18;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-11-18;Cap-vert;62783;410;0;0.65;0.00;99.35
2022-11-18;Djibouti;15690;189;0;1.20;0.00;98.80
2022-11-18;Estonie;608332;2757;0;0.45;0.00;99.55
2022-11-18;Finlande;1384654;7173;0;0.52;0.00;99.48
2022-11-18;Gabon;48972;306;0;0.62;0.00;99.38
2022-11-18;Ghana;170972;1461;0;0.85;0.00;99.15
2022-11-18;Guinée Équatoriale;17182;183;0;1.07;0.00;98.93
2022-11-18;Guyana;71522;1281;0;1.79;0.00;98.21
2022-11-18;Hongrie;2157995;48184;0;2.23;0.00;97.77
2022-11-18;Jamaïque;152381;3351;0;2.20;0.00;97.80
2022-11-18;Kiribati;3430;13;0;0.38;0.00;99.62
2022-11-18;Sri Lanka;671497;16791;0;2.50;0.00;97.50
2022-11-18;Libye;507070;6437;0;1.27;0.00;98.73
2022-11-18;Madagascar;66859;1411;0;2.11;0.00;97.89
2022-11-18;Macao;795;6;0;0.75;0.00;99.25
2022-11-18;Maurice;268397;1033;0;0.38;0.00;99.62
2022-11-18;Namibie;169946;4080;0;2.40;0.00;97.60
2022-11-18;Pays-Bas;8645502;23549;0;0.27;0.00;99.73
2022-11-18;Oman;399027;4628;0;1.16;0.00;98.84
2022-11-18;Pakistan;1574825;30630;0;1.94;0.00;98.06
2022-11-18;Portugal;5537108;25395;0;0.46;0.00;99.54
2022-11-18;Serbie;2416771;17336;0;0.72;0.00;99.28
2022-11-18;Soudan;63595;4981;0;7.83;0.00;92.17
2022-11-18;Slovaquie;2647809;20705;0;0.78;0.00;99.22
2022-11-18;Soudan du sud;18339;138;0;0.75;0.00;99.25
2022-11-18;Tchad;7637;194;0;2.54;0.00;97.46
2022-11-18;Timor-Leste;23323;138;0;0.59;0.00;99.41
2022-11-18;Tuvalu;2019;0;0;0.00;0.00;100.00
2022-11-18;États-Unis;98306970;1077079;0;1.10;0.00;98.90
2022-11-18;Kosovo;272196;3202;0;1.18;0.00;98.82
2022-11-18;Autres;721;15;0;2.08;0.00;97.92
2022-11-18;Antigua-et-Barbuda;9106;146;0;1.60;0.00;98.40
2022-11-18;Antarctique;11;0;0;0.00;0.00;100.00
2022-11-18;Burkina Faso;21631;387;0;1.79;0.00;98.21
2022-11-18;Rép. Dém. du Congo;93837;1452;0;1.55;0.00;98.45
2022-11-18;Chili;4865698;62130;0;1.28;0.00;98.72
2022-11-18;Cuba;1111335;8530;0;0.77;0.00;99.23
2022-11-18;Allemagne;36205405;156613;0;0.43;0.00;99.57
2022-11-18;Équateur;1009388;35935;0;3.56;0.00;96.44
2022-11-18;Éthiopie;494285;7572;0;1.53;0.00;98.47
2022-11-18;Guadeloupe;197105;993;0;0.50;0.00;99.50
2022-11-18;France;36303725;154621;0;0.43;0.00;99.57
2022-11-18;Guinée-Bissau;8848;176;0;1.99;0.00;98.01
2022-11-18;Haïti;33837;860;0;2.54;0.00;97.46
2022-11-18;Inde;44669748;530570;0;1.19;0.00;98.81
2022-11-18;Cambodge;138019;3056;0;2.21;0.00;97.79
2022-11-18;Koweït;662510;2569;0;0.39;0.00;99.61
2022-11-18;Liechtenstein;20815;87;0;0.42;0.00;99.58
2022-11-18;Lettonie;959019;6083;0;0.63;0.00;99.37
2022-11-18;Saint Martin;12034;63;0;0.52;0.00;99.48
2022-11-18;Mongolie;989320;2133;0;0.22;0.00;99.78
2022-11-18;Malte;115673;808;0;0.70;0.00;99.30
2022-11-18;Mozambique;230543;2224;0;0.96;0.00;99.04
2022-11-18;Nicaragua;15219;245;0;1.61;0.00;98.39
2022-11-18;Nouvelle-Zélande;1900515;2155;0;0.11;0.00;99.89
2022-11-18;Philippines;4023798;64458;0;1.60;0.00;98.40
2022-11-18;Palestine;703036;5708;0;0.81;0.00;99.19
2022-11-18;Roumanie;3293742;67250;0;2.04;0.00;97.96
2022-11-18;Seychelles;49380;171;0;0.35;0.00;99.65
2022-11-18;Suriname;81228;1392;0;1.71;0.00;98.29
2022-11-18;Trinité-et-Tobago;185094;4263;0;2.30;0.00;97.70
2022-11-18;Venezuela;546733;5825;0;1.07;0.00;98.93
2022-11-18;Samoa;15949;29;0;0.18;0.00;99.82
2022-11-18;Zimbabwe;257893;5606;0;2.17;0.00;97.83
2022-11-18;Afghanistan;205009;7830;0;3.82;0.00;96.18
2022-11-18;Angola;103131;1917;0;1.86;0.00;98.14
2022-11-18;Belgique;4627186;33021;0;0.71;0.00;99.29
2022-11-18;Saint Barthélemy;5336;6;0;0.11;0.00;99.89
2022-11-18;Bhoutan;62460;21;0;0.03;0.00;99.97
2022-11-18;République Tchèque;4167377;41746;0;1.00;0.00;99.00
2022-11-18;Algérie;270996;6881;0;2.54;0.00;97.46
2022-11-18;Espagne;13573721;115641;0;0.85;0.00;99.15
2022-11-18;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-11-18;Guyane Française;94421;411;0;0.44;0.00;99.56
2022-11-18;Guinée;38153;464;0;1.22;0.00;98.78
2022-11-18;Croatie;1251199;17254;0;1.38;0.00;98.62
2022-11-18;Italie;24031538;180518;0;0.75;0.00;99.25
2022-11-18;Kirghizistan;206483;2991;0;1.45;0.00;98.55
2022-11-18;Corée du Sud;26512754;29990;0;0.11;0.00;99.89
2022-11-18;Sainte-Lucie;29692;408;0;1.37;0.00;98.63
2022-11-18;Luxembourg;304962;1154;0;0.38;0.00;99.62
2022-11-18;Montenegro;283468;2789;0;0.98;0.00;99.02
2022-11-18;Birmanie;632957;19487;0;3.08;0.00;96.92
2022-11-18;Malaisie;4963216;36588;0;0.74;0.00;99.26
2022-11-18;Nigéria;266242;3155;0;1.19;0.00;98.81
2022-11-18;Papouasie-Nouvelle-Guinée;45819;668;0;1.46;0.00;98.54
2022-11-18;Réunion;479430;902;0;0.19;0.00;99.81
2022-11-18;Îles Salomon;24575;153;0;0.62;0.00;99.38
2022-11-18;Slovénie;1246440;6905;0;0.55;0.00;99.45
2022-11-18;Somalie;27254;1361;0;4.99;0.00;95.01
2022-11-18;Eswatini;73708;1422;0;1.93;0.00;98.07
2022-11-18;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-11-18;Turquie;16919638;101203;0;0.60;0.00;99.40
2022-11-18;Ouganda;169663;3630;0;2.14;0.00;97.86
2022-11-18;St-Vincent / Grenadines;9462;116;0;1.23;0.00;98.77
2022-11-18;Zambie;333685;4017;0;1.20;0.00;98.80
2022-11-18;Australie;10555312;15980;0;0.15;0.00;99.85
2022-11-18;Émirats Arabes Unis;1042099;2348;0;0.23;0.00;99.77
2022-11-18;Bangladesh;2036325;29430;0;1.45;0.00;98.55
2022-11-18;Bénin;27922;163;0;0.58;0.00;99.42
2022-11-18;Bahamas;37453;833;0;2.22;0.00;97.78
2022-11-18;Canada;4418363;47682;0;1.08;0.00;98.92
2022-11-18;Côte d'Ivoire;87864;829;0;0.94;0.00;99.06
2022-11-18;Costa Rica;1143597;9031;0;0.79;0.00;99.21
2022-11-18;Chypre;610023;1218;0;0.20;0.00;99.80
2022-11-18;République Dominicaine;647868;4384;0;0.68;0.00;99.32
2022-11-18;Érythrée;10189;103;0;1.01;0.00;98.99
2022-11-18;Géorgie;1785138;16912;0;0.95;0.00;99.05
2022-11-18;Gambie;12580;372;0;2.96;0.00;97.04
2022-11-18;Guatemala;1147699;19936;0;1.74;0.00;98.26
2022-11-18;Honduras;457508;11043;0;2.41;0.00;97.59
2022-11-18;Israël;4704009;11810;0;0.25;0.00;99.75
2022-11-18;Islande;206803;219;0;0.11;0.00;99.89
2022-11-18;Kenya;340888;5684;0;1.67;0.00;98.33
2022-11-18;Liban;1219928;10725;0;0.88;0.00;99.12
2022-11-18;Lituanie;1272774;9414;0;0.74;0.00;99.26
2022-11-18;Moldavie;594441;11906;0;2.00;0.00;98.00
2022-11-18;Mali;32755;742;0;2.27;0.00;97.73
2022-11-18;Mauritanie;63417;997;0;1.57;0.00;98.43
2022-11-18;Mexique;7118933;330444;0;4.64;0.00;95.36
2022-11-18;Nauru;4618;1;0;0.02;0.00;99.98
2022-11-18;Polynésie Française;76827;649;0;0.84;0.00;99.16
2022-11-18;Qatar;475479;684;0;0.14;0.00;99.86
2022-11-18;Arabie Saoudite;824984;9443;0;1.14;0.00;98.86
2022-11-18;Sénégal;88842;1968;0;2.22;0.00;97.78
2022-11-18;Syrie;57386;3163;0;5.51;0.00;94.49
2022-11-18;Thaïlande;4698373;33037;0;0.70;0.00;99.30
2022-11-18;Tonga;16182;12;0;0.07;0.00;99.93
2022-11-18;Ukraine;5635276;118295;0;2.10;0.00;97.90
2022-11-18;Vatican;29;0;0;0.00;0.00;100.00
2022-11-18;Vanuatu;11981;14;0;0.12;0.00;99.88
2022-11-18;Afrique du Sud;4037221;102395;0;2.54;0.00;97.46
2022-11-18;Andorre;46824;156;0;0.33;0.00;99.67
2022-11-18;Arménie;445513;8709;0;1.95;0.00;98.05
2022-11-18;Autriche;5510919;21134;0;0.38;0.00;99.62
2022-11-18;Barbade;103545;564;0;0.54;0.00;99.46
2022-11-18;Burundi;50639;38;0;0.08;0.00;99.92
2022-11-18;Brésil;34999495;688907;0;1.97;0.00;98.03
2022-11-18;Belize;68988;687;0;1.00;0.00;99.00
2022-11-18;Suisse;4297635;14110;0;0.33;0.00;99.67
2022-11-18;Colombie;6312657;141881;0;2.25;0.00;97.75
2022-11-18;Dominique;15760;74;0;0.47;0.00;99.53
2022-11-18;Grenade;19616;237;0;1.21;0.00;98.79
2022-11-18;Irlande;1677386;8141;0;0.49;0.00;99.51
2022-11-18;Iran;7559211;144620;0;1.91;0.00;98.09
2022-11-18;Japon;23626318;48066;0;0.20;0.00;99.80
2022-11-18;Saint-Kitts-et-Nevis;6552;46;0;0.70;0.00;99.30
2022-11-18;Laos;216460;758;0;0.35;0.00;99.65
2022-11-18;Lesotho;34490;706;0;2.05;0.00;97.95
2022-11-18;Monaco;15195;65;0;0.43;0.00;99.57
2022-11-18;Macédoine;344531;9567;0;2.78;0.00;97.22
2022-11-18;Martinique;223877;1057;0;0.47;0.00;99.53
2022-11-18;Malawi;88073;2896;0;3.29;0.00;96.71
2022-11-18;Niger;9430;314;0;3.33;0.00;96.67
2022-11-18;Népal;1000846;12019;0;1.20;0.00;98.80
2022-11-18;Pérou;4184191;217229;0;5.19;0.00;94.81
2022-11-18;Paraguay;718071;19611;0;2.73;0.00;97.27
2022-11-18;Rwanda;132643;1467;0;1.11;0.00;98.89
2022-11-18;Singapour;2150702;1699;0;0.08;0.00;99.92
2022-11-18;Saint-Marin;21798;119;0;0.55;0.00;99.45
2022-11-18;El Salvador;201785;4230;0;2.10;0.00;97.90
2022-11-18;Togo;39321;290;0;0.74;0.00;99.26
2022-11-18;Tunisie;1146799;29266;0;2.55;0.00;97.45
2022-11-18;Tanzanie;40311;845;0;2.10;0.00;97.90
2022-11-18;Ouzbékistan;245246;1637;0;0.67;0.00;99.33
2022-11-18;Viet Nam;11510919;43168;0;0.38;0.00;99.62
2022-11-18;Mayotte;40612;187;0;0.46;0.00;99.54
2022-11-17;Mayotte;40612;187;0;0.46;0.00;99.54
2022-11-17;Viet Nam;11510484;43167;0;0.38;0.00;99.62
2022-11-17;Ouzbékistan;245177;1637;0;0.67;0.00;99.33
2022-11-17;Tanzanie;40311;845;0;2.10;0.00;97.90
2022-11-17;Tunisie;1146799;29266;0;2.55;0.00;97.45
2022-11-17;Togo;39321;290;0;0.74;0.00;99.26
2022-11-17;El Salvador;201785;4230;0;2.10;0.00;97.90
2022-11-17;Saint-Marin;21798;119;0;0.55;0.00;99.45
2022-11-17;Singapour;2148794;1699;0;0.08;0.00;99.92
2022-11-17;Rwanda;132643;1467;0;1.11;0.00;98.89
2022-11-17;Paraguay;718049;19608;0;2.73;0.00;97.27
2022-11-17;Pérou;4180834;217218;0;5.20;0.00;94.80
2022-11-17;Népal;1000838;12019;0;1.20;0.00;98.80
2022-11-17;Niger;9430;314;0;3.33;0.00;96.67
2022-11-17;Malawi;88073;2896;0;3.29;0.00;96.71
2022-11-17;Martinique;223877;1057;0;0.47;0.00;99.53
2022-11-17;Macédoine;344531;9567;0;2.78;0.00;97.22
2022-11-17;Monaco;15165;65;0;0.43;0.00;99.57
2022-11-17;Lesotho;34490;706;0;2.05;0.00;97.95
2022-11-17;Laos;216444;758;0;0.35;0.00;99.65
2022-11-17;Saint-Kitts-et-Nevis;6552;46;0;0.70;0.00;99.30
2022-11-17;Japon;23540544;47974;0;0.20;0.00;99.80
2022-11-17;Iran;7559164;144617;0;1.91;0.00;98.09
2022-11-17;Irlande;1677386;8141;0;0.49;0.00;99.51
2022-11-17;Grenade;19616;237;0;1.21;0.00;98.79
2022-11-17;Dominique;15760;74;0;0.47;0.00;99.53
2022-11-17;Colombie;6312657;141881;0;2.25;0.00;97.75
2022-11-17;Suisse;4297635;14110;0;0.33;0.00;99.67
2022-11-17;Belize;68988;687;0;1.00;0.00;99.00
2022-11-17;Brésil;34971043;688835;0;1.97;0.00;98.03
2022-11-17;Burundi;50639;38;0;0.08;0.00;99.92
2022-11-17;Barbade;103545;564;0;0.54;0.00;99.46
2022-11-17;Autriche;5506697;21124;0;0.38;0.00;99.62
2022-11-17;Arménie;445513;8709;0;1.95;0.00;98.05
2022-11-17;Andorre;46824;156;0;0.33;0.00;99.67
2022-11-17;Afrique du Sud;4036623;102371;0;2.54;0.00;97.46
2022-11-17;Vanuatu;11981;14;0;0.12;0.00;99.88
2022-11-17;Vatican;29;0;0;0.00;0.00;100.00
2022-11-17;Ukraine;5635218;118295;0;2.10;0.00;97.90
2022-11-17;Tonga;16182;12;0;0.07;0.00;99.93
2022-11-17;Thaïlande;4698373;33037;0;0.70;0.00;99.30
2022-11-17;Syrie;57385;3163;0;5.51;0.00;94.49
2022-11-17;Sénégal;88842;1968;0;2.22;0.00;97.78
2022-11-17;Arabie Saoudite;824917;9442;0;1.14;0.00;98.86
2022-11-17;Qatar;475199;684;0;0.14;0.00;99.86
2022-11-17;Polynésie Française;76827;649;0;0.84;0.00;99.16
2022-11-17;Nauru;4618;1;0;0.02;0.00;99.98
2022-11-17;Mexique;7118933;330444;0;4.64;0.00;95.36
2022-11-17;Mauritanie;63414;997;0;1.57;0.00;98.43
2022-11-17;Mali;32750;742;0;2.27;0.00;97.73
2022-11-17;Moldavie;594441;11906;0;2.00;0.00;98.00
